number,value,datetime_start,datetime_complete,duration,params_gamma_1,params_gamma_2,params_lambda,params_lr,params_n_clusters,params_n_points,params_optimizer,params_reg_lambda,params_reg_type,params_tanh_x,params_use_tanh,state
356,52.900000000000006,2025-01-20 09:50:09.897851,2025-01-20 09:51:39.239065,0 days 00:01:29.341214,1.3797782579573479,1.544720321078554,0.4745970453097568,0.08904397352892693,64,6,Adam,0.00021161508336766413,1,0.40061125197307224,True,COMPLETE
357,52.959999999999994,2025-01-20 09:50:35.710405,2025-01-20 09:52:44.576048,0 days 00:02:08.865643,1.2406592082557293,1.6005841645306078,0.4672783988346369,0.0645118152104136,75,6,Adam,0.0001712439635189573,1,0.4853399422040469,True,COMPLETE
358,52.910000000000004,2025-01-20 09:51:39.316630,2025-01-20 09:53:38.026087,0 days 00:01:58.709457,1.2392375020078812,1.591733687888486,0.46155635049948235,0.06185459447617569,74,6,Adam,0.0003290795100622608,1,0.7226577974880577,True,COMPLETE
359,52.739999999999995,2025-01-20 09:52:44.658930,2025-01-20 09:54:25.203657,0 days 00:01:40.544727,1.3118151984405808,1.6315620668733182,0.49201183088689115,0.07438009982804364,73,4,Adam,0.0003303057244612884,1,0.7225554063936293,True,COMPLETE
360,48.16,2025-01-20 09:53:38.092037,2025-01-20 09:54:42.007973,0 days 00:01:03.915936,1.3179065442346636,1.641708928802284,0.8711992369905501,0.07814100966125566,25,4,Adam,0.0007152489304185014,1,0.9267567311284605,True,COMPLETE
361,53.04,2025-01-20 09:54:25.308555,2025-01-20 09:56:57.679126,0 days 00:02:32.370571,1.2726226714800015,1.663147935596774,0.4253436203548888,0.05731126799527432,71,5,Adam,0.0004638228816722985,1,0.27789439750653294,True,COMPLETE
362,52.15,2025-01-20 09:54:42.071212,2025-01-20 09:56:10.055202,0 days 00:01:27.983990,1.2801752880214612,0.42910116077397464,0.4257403430025958,0.056232277058575954,71,5,Adam,0.0005113095514834092,1,0.25236182907303467,True,COMPLETE
363,52.839999999999996,2025-01-20 09:56:10.117514,2025-01-20 09:57:49.136141,0 days 00:01:39.018627,1.21957186088077,1.5952950462627848,0.44937011807453997,0.0999953660836707,69,3,Adam,0.05171786714916116,1,0.10175303623371401,True,COMPLETE
364,52.87,2025-01-20 09:56:57.783723,2025-01-20 09:59:01.606667,0 days 00:02:03.822944,1.2074701318711762,1.6817205388551193,0.39690171690949444,0.05600548882861287,73,5,Adam,0.0005943418454378604,1,0.1126969190912102,True,COMPLETE
365,52.690000000000005,2025-01-20 09:57:49.196749,2025-01-20 09:59:39.963150,0 days 00:01:50.766401,1.3459755007618641,1.670713387361914,0.409530360575278,0.05530163825113155,66,5,Adam,0.0006004820802357664,1,0.32295324922617846,True,COMPLETE
366,52.81,2025-01-20 09:59:01.717990,2025-01-20 10:01:14.173061,0 days 00:02:12.455071,1.3466190667803972,1.6514598712352653,0.4050002851036649,0.05255988572599988,75,6,Adam,0.00027221990547844047,1,0.3170713948048959,True,COMPLETE
367,53.080000000000005,2025-01-20 09:59:40.022204,2025-01-20 10:01:40.296740,0 days 00:02:00.274536,1.2619840651998324,1.6534735376493324,0.4243881602601718,0.06352245737717024,71,6,Adam,0.000126432902011806,1,1.7632311220837966,True,COMPLETE
368,52.51,2025-01-20 10:01:14.250535,2025-01-20 10:02:54.274673,0 days 00:01:40.024138,1.2471136168478918,1.6224454687433572,0.4232433237598451,0.06292919991852942,71,12,Adam,0.5809907866586462,1,1.8847435699339985,True,COMPLETE
369,52.949999999999996,2025-01-20 10:01:40.366139,2025-01-20 10:03:38.637598,0 days 00:01:58.271459,1.256972782264186,1.6883824586378557,0.4244447902458815,0.06193033287013763,68,6,Adam,0.00010484143739748204,1,1.4216512152118177,True,COMPLETE
370,52.71,2025-01-20 10:02:54.381325,2025-01-20 10:04:36.722270,0 days 00:01:42.340945,1.2639042931065498,1.6833856049911025,0.3761217544586564,0.06047083479692174,68,6,Adam,0.9016166285819023,1,7.757821976279479,True,COMPLETE
371,52.88,2025-01-20 10:03:38.704210,2025-01-20 10:05:29.622255,0 days 00:01:50.918045,1.2777587335138365,1.6366264854142714,0.3797288409334975,0.0680599917592248,69,5,Adam,0.9095959729334662,1,7.735377345170406,True,COMPLETE
372,50.59,2025-01-20 10:04:36.810545,2025-01-20 10:06:22.942335,0 days 00:01:46.131790,0.4143500835477796,1.635547007120677,0.3978918779378146,0.06950693131653572,71,5,Adam,0.0001354664258981058,1,1.787482807836956,True,COMPLETE
373,46.760000000000005,2025-01-20 10:05:29.687530,2025-01-20 10:07:18.514519,0 days 00:01:48.826989,1.2173229771389196,1.598531659706467,0.9895632018689557,0.05342194322482165,71,5,Adam,0.00013214341562739037,1,1.6130050258449682,True,COMPLETE
374,51.349999999999994,2025-01-20 10:06:23.025619,2025-01-20 10:08:12.503288,0 days 00:01:49.477669,1.9552707352746872,1.5878441693456125,0.6796557509745181,0.050492321407999176,72,6,Adam,0.00013629956931762222,1,2.07490355011266,True,COMPLETE
375,52.78,2025-01-20 10:07:18.577960,2025-01-20 10:08:50.781875,0 days 00:01:32.203915,1.305475736479517,1.6616435515524783,0.4357337776027504,0.049632612824378454,59,6,Adam,0.00010042077424000359,1,1.086748731168603,True,COMPLETE
376,52.88,2025-01-20 10:08:12.593778,2025-01-20 10:10:09.973171,0 days 00:01:57.379393,1.301500564062737,1.6754844287686472,0.43179691328989084,0.058846123339732805,69,5,Adam,0.0007568957192371047,2,1.050265268510081,True,COMPLETE
377,52.669999999999995,2025-01-20 10:08:50.851195,2025-01-20 10:10:16.908432,0 days 00:01:26.057237,1.3145082501046796,1.563421590665681,0.41623488758696847,0.06504238896877283,67,3,Adam,0.011559432719253492,2,8.796801628683575,True,COMPLETE
378,52.49,2025-01-20 10:10:10.073501,2025-01-20 10:12:19.097081,0 days 00:02:09.023580,1.2176598917906802,1.5532622220220014,0.4135046361515591,0.06972309828504496,66,3,Adam,0.0004655074370895245,1,0.6144200284146487,True,COMPLETE
379,52.92,2025-01-20 10:10:16.981630,2025-01-20 10:12:20.941448,0 days 00:02:03.959818,1.2543390518386948,1.6057878229522369,0.48711818235524784,0.071992957470202,73,6,Adam,0.00017214214997153383,1,0.5792551984812723,True,COMPLETE
380,52.949999999999996,2025-01-20 10:12:19.200410,2025-01-20 10:14:46.307862,0 days 00:02:27.107452,1.2616270827098464,1.6183677650564667,0.45261758379005174,0.05794506118838921,72,6,Adam,0.0004230152631811388,1,1.3827090734941727,True,COMPLETE
381,53.059999999999995,2025-01-20 10:12:21.004702,2025-01-20 10:14:03.903782,0 days 00:01:42.899080,1.2726241389107762,1.6986217389663154,0.44451917441816263,0.05633232976723362,62,4,Adam,0.0004365316880069756,1,1.420342860575356,True,COMPLETE
382,50.9,2025-01-20 10:14:03.969922,2025-01-20 10:15:27.733316,0 days 00:01:23.763394,1.2308606774439526,1.693432439372129,0.24277576141422147,0.0556684455804018,61,5,Adam,0.0005289956761173879,1,1.3529397663207487,True,COMPLETE
383,53.0,2025-01-20 10:14:46.389794,2025-01-20 10:16:33.596123,0 days 00:01:47.206329,1.2141544331032397,1.69151025972369,0.43531157804259957,0.055644527438130795,65,5,Adam,0.1446691455646499,1,1.5394317281894303,True,COMPLETE
384,53.169999999999995,2025-01-20 10:15:27.807281,2025-01-20 10:17:13.424723,0 days 00:01:45.617442,1.211298272295861,1.7112808291530592,0.43678370270915257,0.05173931161330044,64,4,Adam,0.0006845862434574522,1,1.731870312035313,True,COMPLETE
385,47.29,2025-01-20 10:16:33.700609,2025-01-20 10:18:46.964842,0 days 00:02:13.264233,1.2755489343766855,1.653205955625831,0.437434595311708,0.04905992634412888,63,36,Adam,0.0006306408549995757,1,1.6962455643738958,True,COMPLETE
386,53.14,2025-01-20 10:17:13.485533,2025-01-20 10:18:38.102399,0 days 00:01:24.616866,1.2700398688338006,1.7170439965057804,0.4419335253636507,0.04931545035786206,63,4,Adam,0.0006660698789882764,1,1.7326965751390837,True,COMPLETE
387,52.080000000000005,2025-01-20 10:18:38.156289,2025-01-20 10:20:08.232610,0 days 00:01:30.076321,1.2670395318884327,1.7027000969051789,0.5413911658228032,0.04774961613567946,65,2,Adam,0.0006194384654590814,1,1.7790854181972666,True,COMPLETE
388,52.18000000000001,2025-01-20 10:18:47.048379,2025-01-20 10:20:29.638323,0 days 00:01:42.589944,1.1968412415893517,1.743802804543495,0.5047141739260013,0.04900399959138363,65,2,Adam,0.000521043572896997,1,1.769377130716593,True,COMPLETE
389,52.900000000000006,2025-01-20 10:20:08.293791,2025-01-20 10:21:44.888931,0 days 00:01:36.595140,1.2002575191578506,1.727859000743379,0.45962591208602505,0.06199638770648898,62,6,Adam,0.000706063710669914,1,1.7085422581473504,True,COMPLETE
390,52.93,2025-01-20 10:20:29.731343,2025-01-20 10:22:29.206859,0 days 00:01:59.475516,1.3353045050201005,1.7103800696126312,0.461760594702135,0.06275890476027395,62,4,Adam,0.00043761942179722463,1,2.0369286689164285,True,COMPLETE
391,52.93,2025-01-20 10:21:44.943920,2025-01-20 10:23:30.322899,0 days 00:01:45.378979,1.320564645398945,1.6684809330771586,0.48401183404303083,0.06308626206724584,64,4,Adam,0.06704824691965941,1,1.3670037711348269,True,COMPLETE
392,50.39,2025-01-20 10:22:29.312622,2025-01-20 10:24:18.171225,0 days 00:01:48.858603,1.2364466665134433,1.7296959785585946,0.48545634445507196,0.055814506138813634,64,25,Adam,0.0005125468234034718,1,1.5063667314317786,True,COMPLETE
393,52.83,2025-01-20 10:23:30.380610,2025-01-20 10:25:10.567481,0 days 00:01:40.186871,1.2403468679466436,1.7266023118730962,0.427050620153057,0.05352020095645428,63,5,Adam,0.00046468536703265535,1,1.187889305857164,True,COMPLETE
394,52.71,2025-01-20 10:24:18.249843,2025-01-20 10:26:04.408172,0 days 00:01:46.158329,1.2827285896596328,1.7103439819653417,0.4247089417265281,0.052913185382319976,63,6,Adam,0.0006794494472555477,1,1.147790902569858,True,COMPLETE
395,52.910000000000004,2025-01-20 10:25:10.630990,2025-01-20 10:26:48.167307,0 days 00:01:37.536317,1.2910037471195168,1.6610631813676586,0.4437151684862471,0.06831990214030233,66,6,Adam,0.0005512543434902591,1,0.8374943022548679,True,COMPLETE
396,53.03,2025-01-20 10:26:04.482916,2025-01-20 10:28:20.152102,0 days 00:02:15.669186,1.3025903506586438,1.6530133895104262,0.44070271274669415,0.06942591494769437,67,4,Adam,0.00039679314221229125,1,0.7977872557522356,True,COMPLETE
397,52.93,2025-01-20 10:26:48.229905,2025-01-20 10:28:36.579123,0 days 00:01:48.349218,1.3211732736552495,1.6444063880038349,0.47007815710587825,0.059894062581647894,67,4,Adam,0.00038936303235878963,1,0.43920307583234064,True,COMPLETE
398,52.910000000000004,2025-01-20 10:28:20.238399,2025-01-20 10:30:14.725752,0 days 00:01:54.487353,1.2651482495801156,1.6955885406188647,0.4358994828952273,0.07318688416776178,67,3,Adam,0.00024308984791993158,1,0.4748246740775834,True,COMPLETE
399,52.87,2025-01-20 10:28:36.632769,2025-01-20 10:30:22.674183,0 days 00:01:46.041414,1.2596539264764455,1.6944885562889753,0.44138629445106586,0.07343951191268573,67,3,Adam,0.0007674992093477635,1,0.2825858469591209,True,COMPLETE
400,52.64,2025-01-20 10:30:14.808551,2025-01-20 10:32:23.768624,0 days 00:02:08.960073,1.2220621736520172,1.826875840298539,0.39434591024344057,0.07480484873696687,69,3,Adam,0.0007356874770431038,1,0.3412319851105906,True,COMPLETE
401,52.89,2025-01-20 10:30:22.737698,2025-01-20 10:32:15.390261,0 days 00:01:52.652563,1.1813462068591634,1.7725115323850533,0.39619539488565564,0.08335739032254655,69,4,Adam,0.0003040148672296834,1,0.66574300619421,True,COMPLETE
402,52.669999999999995,2025-01-20 10:32:15.448057,2025-01-20 10:33:59.148879,0 days 00:01:43.700822,1.3035960189286842,1.654195764136297,0.41749720856253963,0.06668950310027268,66,5,Adam,0.0005322380315099096,1,0.9320777429876256,True,COMPLETE
403,53.0,2025-01-20 10:32:23.853507,2025-01-20 10:34:13.122828,0 days 00:01:49.269321,1.30452426743819,1.6413945955082636,0.44964233376846224,0.06632902628596345,65,4,Adam,0.00020250185347241102,1,0.9442733567924335,True,COMPLETE
404,53.28000000000001,2025-01-20 10:33:59.202341,2025-01-20 10:35:24.096105,0 days 00:01:24.893764,1.2455870929414385,1.6593736107606647,0.449544378964119,0.05830182147470829,64,4,Adam,0.0002057645706016849,1,1.8818174004676451,True,COMPLETE
405,53.0,2025-01-20 10:34:13.420684,2025-01-20 10:36:13.195264,0 days 00:01:59.774580,1.2459481378413504,1.740855944806814,0.4217322642383067,0.05856518508944984,70,4,Adam,0.0003208073941986502,1,1.6234557166198789,True,COMPLETE
406,52.64,2025-01-20 10:35:24.158507,2025-01-20 10:36:57.689790,0 days 00:01:33.531283,1.206082120742509,1.7438089229514209,0.4182925258863986,0.04610724062494636,64,2,Adam,0.0006424864721357438,1,1.613537186120657,True,COMPLETE
407,52.81,2025-01-20 10:36:13.286775,2025-01-20 10:37:30.733525,0 days 00:01:17.446750,1.2308538655460448,1.682875978689274,0.45650350888226715,0.04656398685771509,13,4,Adam,0.00016032964098589887,1,1.9350605745376963,True,COMPLETE
408,52.910000000000004,2025-01-20 10:36:57.760398,2025-01-20 10:40:16.027329,0 days 00:03:18.266931,1.2225105437347057,1.6798708279806216,0.4610861389064848,0.05112089069917858,64,3,Adam,0.00014999312208703266,1,5.478086906288005,True,COMPLETE
409,52.88,2025-01-20 10:37:30.810030,2025-01-20 10:38:57.089896,0 days 00:01:26.279866,1.3640675770617874,1.7123599468548467,0.4350483364122173,0.053013654975878156,64,3,Adam,0.0004609684682776101,1,2.284939330170765,True,COMPLETE
410,52.6,2025-01-20 10:38:57.198679,2025-01-20 10:40:56.660504,0 days 00:01:59.461825,1.1967672049733313,1.7664307877947605,0.5133020609860508,0.05719203060049806,64,3,Adam,0.0003683669695470033,1,1.9071786223677232,True,COMPLETE
411,52.790000000000006,2025-01-20 10:40:16.099601,2025-01-20 10:42:03.484863,0 days 00:01:47.385262,1.1711508383838627,1.8038777364849787,0.5004965471882559,0.057752751994743175,67,5,Adam,0.00020136314172615572,1,1.9422413667760066,True,COMPLETE
412,52.89,2025-01-20 10:40:56.766526,2025-01-20 10:42:34.367832,0 days 00:01:37.601306,1.2793550306689074,1.6444023318900776,0.40464322308725764,0.05925346115417242,73,5,Adam,0.0005654418566093526,1,1.3094115941550686,True,COMPLETE
413,53.059999999999995,2025-01-20 10:42:03.555462,2025-01-20 10:43:44.074643,0 days 00:01:40.519181,1.2831634233368283,1.6471145728645216,0.47713789989333344,0.06278442005525986,66,6,Adam,0.0005579327711031903,1,1.4303113718757152,True,COMPLETE
414,53.1,2025-01-20 10:42:34.464276,2025-01-20 10:44:24.064712,0 days 00:01:49.600436,1.3225993454411749,1.5713319621979478,0.4807405454970397,0.06630902762800728,68,6,Adam,0.000464980107315152,1,1.4391050646897796,True,COMPLETE
415,53.05,2025-01-20 10:43:44.148920,2025-01-20 10:45:22.576719,0 days 00:01:38.427799,1.3299540474184295,1.7056470948483449,0.48218034529167764,0.05020522004406534,66,6,Adam,0.0004240682607967056,1,1.4363293628913016,True,COMPLETE
416,53.05,2025-01-20 10:44:24.160010,2025-01-20 10:46:17.532853,0 days 00:01:53.372843,1.3872936767358028,1.66457740056332,0.47684312306244064,0.04991310906083007,66,6,Adam,0.0004245175237823425,1,1.4573940758912438,True,COMPLETE
417,52.7,2025-01-20 10:45:22.631400,2025-01-20 10:46:43.878468,0 days 00:01:21.247068,1.378296720291759,1.670289251961,0.4782618833066481,0.051255448489079,65,7,Adam,0.00039435638914506687,1,1.4260490051745869,True,COMPLETE
418,52.559999999999995,2025-01-20 10:46:17.629639,2025-01-20 10:47:59.912012,0 days 00:01:42.282373,1.4088094208231694,1.71726492478353,0.5000255803663556,0.047216478647469314,66,8,Adam,0.0004483317488928727,1,1.4420940176200063,True,COMPLETE
419,52.61,2025-01-20 10:46:43.947119,2025-01-20 10:48:26.668845,0 days 00:01:42.721726,1.4164920569846682,1.7070027856046388,0.5171842456107982,0.046176601680143925,66,8,Adam,0.0003085546299207427,1,1.5732648353716596,True,COMPLETE
420,52.910000000000004,2025-01-20 10:48:00.006377,2025-01-20 10:49:30.605778,0 days 00:01:30.599401,1.4038052837134982,1.701111427364647,0.4865551388073077,0.05169309526923214,66,6,Adam,0.00011126738026055527,1,1.646662761759026,True,COMPLETE
421,52.89,2025-01-20 10:48:26.741708,2025-01-20 10:50:14.681338,0 days 00:01:47.939630,1.440144064925898,1.6674102742348422,0.48572602235544976,0.001809145973303437,66,6,Adam,0.00023617900198867427,1,1.742778667901291,True,COMPLETE
422,52.73,2025-01-20 10:49:30.700895,2025-01-20 10:51:01.749461,0 days 00:01:31.048566,1.4508779934968383,1.5702658912223446,0.4811462144142607,0.05648739397725211,68,7,Adam,0.0003414739128672064,1,1.8020711644985403,True,COMPLETE
423,52.64,2025-01-20 10:50:14.742161,2025-01-20 10:51:34.506547,0 days 00:01:19.764386,1.3529651173091914,1.5575384660804723,0.528987456419384,0.055042019851649616,64,7,Adam,0.00032658633801876756,1,1.4895437103657283,True,COMPLETE
424,52.92,2025-01-20 10:51:01.830780,2025-01-20 10:52:53.499634,0 days 00:01:51.668854,1.3548441824973934,1.6398663754478071,0.5026299858434532,0.06167229646168335,68,6,Adam,0.00046287632641061916,2,1.2394519931360901,True,COMPLETE
425,53.06999999999999,2025-01-20 10:51:34.573757,2025-01-20 10:52:58.168443,0 days 00:01:23.594686,1.3723827488068294,1.6210256938064052,0.47151630992206073,0.061774126884069414,68,6,Adam,0.00045874586916129826,2,1.3200347224674753,True,COMPLETE
426,52.300000000000004,2025-01-20 10:52:53.595187,2025-01-20 10:54:24.051568,0 days 00:01:30.456381,1.380282697540599,1.752187139845981,0.4725030895789259,0.050837420066870996,68,11,Adam,0.00026284352316996505,1,2.1795570134897115,True,COMPLETE
427,52.68000000000001,2025-01-20 10:52:58.239485,2025-01-20 10:54:37.126054,0 days 00:01:38.886569,1.3939366214659419,1.7457524353708895,0.47063224428129685,0.044668128202454735,65,7,Adam,0.00048318982795293817,2,2.154663237882789,True,COMPLETE
428,52.769999999999996,2025-01-20 10:54:24.144788,2025-01-20 10:56:01.851480,0 days 00:01:37.706692,1.3858328596194478,1.6744295085802137,0.4967632276895078,0.061091024249239456,65,7,Adam,0.0004786738640770914,2,1.3373821073368797,True,COMPLETE
429,52.92,2025-01-20 10:54:37.183904,2025-01-20 10:56:17.826740,0 days 00:01:40.642836,1.3366921777962961,1.6835235214925455,0.4962422447073457,0.061800126128492304,67,6,Adam,0.0006608299785194847,2,1.2701638756424711,True,COMPLETE
430,52.580000000000005,2025-01-20 10:56:01.956114,2025-01-20 10:57:53.895572,0 days 00:01:51.939458,1.4695468301018755,1.6308406395938972,0.5059881900425833,0.05300877181982171,62,6,Adam,0.0006224354351307329,2,1.2916494222987651,True,COMPLETE
431,52.88,2025-01-20 10:56:17.891202,2025-01-20 10:57:50.275982,0 days 00:01:32.384780,1.3395175637739978,1.622792143725272,0.5203466615836004,0.05240652086754224,68,6,Adam,0.0005899801597350976,1,6.966717924548758,True,COMPLETE
432,53.0,2025-01-20 10:57:50.343825,2025-01-20 10:59:26.582747,0 days 00:01:36.238922,1.3272711447594705,1.71466377118864,0.4701584075441512,0.05741690698070177,66,6,Adam,0.0004161148971364574,2,1.174111769784785,True,COMPLETE
433,52.62,2025-01-20 10:57:53.993204,2025-01-20 10:59:39.824696,0 days 00:01:45.831492,1.3432679617494288,1.7171803396039933,0.4686278014472908,0.06358051413564952,63,8,Adam,0.0004206562040656096,2,1.5494980982428839,True,COMPLETE
434,52.910000000000004,2025-01-20 10:59:26.642948,2025-01-20 11:00:51.117859,0 days 00:01:24.474911,1.3509107056230218,1.5779096287992047,0.4813243419008143,0.06406844913796791,69,7,Adam,0.025611897223962135,2,1.5436213839406108,True,COMPLETE
435,52.93,2025-01-20 10:59:39.913429,2025-01-20 11:01:11.808026,0 days 00:01:31.894597,1.3749344184745746,1.530372223826954,0.48136863245653716,0.043587487738032685,69,7,Adam,0.0005287823377710247,2,1.754386468080661,True,COMPLETE
436,47.5,2025-01-20 11:00:51.178510,2025-01-20 11:02:36.710452,0 days 00:01:45.531942,1.4167250162512004,1.5336235417140032,0.9633191175445062,0.043782421865600114,68,7,Adam,0.0005031270125811083,1,9.64878722498269,True,COMPLETE
