number,value,datetime_start,datetime_complete,duration,params_gamma_1,params_gamma_2,params_lambda,params_n_clusters,params_n_neighbors,state
2154,52.05,2025-01-22 00:31:52.353027,2025-01-22 00:32:06.497196,0 days 00:00:14.144169,1.2399307150204315,0.9874293777147933,0.49106620829511083,4,1,COMPLETE
2155,52.66,2025-01-22 00:32:03.902362,2025-01-22 00:32:17.499920,0 days 00:00:13.597558,1.1768697759729927,1.0273534519137495,0.4802841153908443,2,1,COMPLETE
2156,52.73,2025-01-22 00:32:06.602935,2025-01-22 00:32:19.783690,0 days 00:00:13.180755,1.0542596776148963,0.85473554828423,0.46036399017452057,2,1,COMPLETE
2157,52.51,2025-01-22 00:32:17.623357,2025-01-22 00:32:32.481648,0 days 00:00:14.858291,0.9726364035133259,1.0992321766322064,0.4378643594527131,6,1,COMPLETE
2158,50.77,2025-01-22 00:32:19.982419,2025-01-22 00:32:37.394922,0 days 00:00:17.412503,0.8669460272203057,1.1057120143231463,0.5873240452017627,12,2,COMPLETE
2159,23.64,2025-01-22 00:32:32.573214,2025-01-22 00:32:46.707633,0 days 00:00:14.134419,1.3045243128393011,0.9129748380441842,0.0021378719037987827,4,1,COMPLETE
2160,50.22,2025-01-22 00:32:37.505288,2025-01-22 00:32:52.258347,0 days 00:00:14.753059,1.2601188305055218,0.8639068874351085,0.6709087994744586,4,1,COMPLETE
2161,45.36,2025-01-22 00:32:46.795841,2025-01-22 00:33:00.075423,0 days 00:00:13.279582,0.6848118410823655,1.1044444636572355,0.16886698464076463,2,1,COMPLETE
2162,44.769999999999996,2025-01-22 00:32:52.355634,2025-01-22 00:33:06.198666,0 days 00:00:13.843032,0.7374853909573907,1.154604741036614,0.1567575952189575,2,1,COMPLETE
2163,51.959999999999994,2025-01-22 00:33:00.213834,2025-01-22 00:33:37.111994,0 days 00:00:36.898160,1.0184840965484534,0.7404567542469569,0.3732808428369073,53,3,COMPLETE
2164,52.11,2025-01-22 00:33:06.453153,2025-01-22 00:33:21.577035,0 days 00:00:15.123882,1.021480194922091,0.6910831046044489,0.3692377364740739,6,1,COMPLETE
2165,0.5,2025-01-22 00:33:21.902294,2025-01-22 00:33:37.670790,0 days 00:00:15.768496,0.0024130422437085596,0.8137450208247329,0.43437398538599814,6,1,COMPLETE
2166,39.46,2025-01-22 00:33:37.249579,2025-01-22 00:33:52.569296,0 days 00:00:15.319717,0.07526599202637468,0.99262677129823,0.5751646953638644,6,1,COMPLETE
2167,51.980000000000004,2025-01-22 00:33:37.811499,2025-01-22 00:33:51.431708,0 days 00:00:13.620209,1.3311479274273272,1.0292393045535917,0.5627950703853565,2,1,COMPLETE
2168,51.790000000000006,2025-01-22 00:33:51.539776,2025-01-22 00:34:05.837296,0 days 00:00:14.297520,0.825071274403743,1.2469068098258018,0.5079379536013945,4,1,COMPLETE
2169,46.18,2025-01-22 00:33:52.690939,2025-01-22 00:34:06.871839,0 days 00:00:14.180900,0.8454213797821066,1.3729833152951427,0.8035676938276725,4,1,COMPLETE
2170,52.04,2025-01-22 00:34:05.962239,2025-01-22 00:34:19.597174,0 days 00:00:13.634935,1.2307651986229429,1.212630965438968,0.32345034863781935,2,1,COMPLETE
2171,52.27,2025-01-22 00:34:07.179643,2025-01-22 00:34:24.205664,0 days 00:00:17.026021,1.2136350592898875,1.2160720966054805,0.43797618083754264,9,2,COMPLETE
2172,52.190000000000005,2025-01-22 00:34:19.736717,2025-01-22 00:34:35.962878,0 days 00:00:16.226161,1.0746855685944143,1.2216059726222768,0.43232554057699585,9,2,COMPLETE
2173,52.910000000000004,2025-01-22 00:34:24.335954,2025-01-22 00:34:38.047451,0 days 00:00:13.711497,0.9813326704965775,0.9267070847178724,0.41835789849593497,2,1,COMPLETE
2174,51.59,2025-01-22 00:34:36.069363,2025-01-22 00:35:20.299497,0 days 00:00:44.230134,1.3799000200101559,0.9269746760097289,0.35925991936189433,76,3,COMPLETE
2175,51.65,2025-01-22 00:34:38.520597,2025-01-22 00:34:52.484355,0 days 00:00:13.963758,0.8864264818779027,0.5365721988132811,0.3323808061103257,4,1,COMPLETE
2176,50.339999999999996,2025-01-22 00:34:52.614531,2025-01-22 00:35:05.938470,0 days 00:00:13.323939,0.6406382445558969,0.7278341489925161,0.27764776324863083,2,1,COMPLETE
2177,51.62,2025-01-22 00:35:06.038024,2025-01-22 00:35:19.757356,0 days 00:00:13.719332,1.4753830245266883,0.6355639478966084,0.39342353619481313,4,1,COMPLETE
2178,52.059999999999995,2025-01-22 00:35:19.902895,2025-01-22 00:35:33.470891,0 days 00:00:13.567996,0.7693553333155608,0.6491868607859892,0.5015106810375803,2,1,COMPLETE
2179,51.910000000000004,2025-01-22 00:35:20.424744,2025-01-22 00:35:33.993521,0 days 00:00:13.568777,0.7503336649259649,0.8854479865509962,0.5161897567309536,2,1,COMPLETE
2180,52.09,2025-01-22 00:35:33.581764,2025-01-22 00:35:48.038034,0 days 00:00:14.456270,1.0050183777317212,0.7561287508784181,0.48525130043444875,4,1,COMPLETE
2181,52.38,2025-01-22 00:35:34.102089,2025-01-22 00:35:48.902058,0 days 00:00:14.799969,0.9753308904601021,0.7510122452171648,0.4248875009391546,4,1,COMPLETE
2182,49.74,2025-01-22 00:35:48.171916,2025-01-22 00:36:02.765435,0 days 00:00:14.593519,1.114420249322519,0.5857891277324363,0.66750975997788,6,1,COMPLETE
2183,48.980000000000004,2025-01-22 00:35:49.013811,2025-01-22 00:36:04.440365,0 days 00:00:15.426554,1.1694352729005693,0.5784449230110964,0.7045873079666752,6,1,COMPLETE
2184,31.97,2025-01-22 00:36:02.873265,2025-01-22 00:36:16.087488,0 days 00:00:13.214223,0.047241646690094494,0.8125143873002174,0.32876062452175886,2,1,COMPLETE
2185,51.580000000000005,2025-01-22 00:36:04.810404,2025-01-22 00:36:18.413070,0 days 00:00:13.602666,1.4127976375434241,0.8266810975048674,0.31386222386141427,2,1,COMPLETE
2186,51.72,2025-01-22 00:36:16.176619,2025-01-22 00:36:30.542262,0 days 00:00:14.365643,1.3575827547942647,0.864514561748753,0.38214325648290454,4,1,COMPLETE
2187,52.42,2025-01-22 00:36:18.627754,2025-01-22 00:36:33.112275,0 days 00:00:14.484521,0.8787172402331717,0.8436574877249566,0.38352176582262487,4,1,COMPLETE
2188,51.449999999999996,2025-01-22 00:36:30.642304,2025-01-22 00:36:44.766075,0 days 00:00:14.123771,0.8756899742157493,0.9806760133754518,0.5532061005390418,4,1,COMPLETE
2189,51.24999999999999,2025-01-22 00:36:33.223739,2025-01-22 00:36:46.854843,0 days 00:00:13.631104,0.9965194143411703,0.9834526146311313,0.5902308888966821,2,1,COMPLETE
2190,52.52,2025-01-22 00:36:44.872452,2025-01-22 00:36:58.044164,0 days 00:00:13.171712,1.1694126328362013,0.6813109713385119,0.4476588256096321,2,1,COMPLETE
2191,52.239999999999995,2025-01-22 00:36:47.284157,2025-01-22 00:37:00.372701,0 days 00:00:13.088544,0.6436661441399005,0.754738920958671,0.4438876158099054,2,1,COMPLETE
2192,50.03999999999999,2025-01-22 00:36:58.149083,2025-01-22 00:37:13.335385,0 days 00:00:15.186302,0.6360959481240346,1.0832678139068865,0.27513947908506,6,1,COMPLETE
2193,50.59,2025-01-22 00:37:00.588368,2025-01-22 00:37:15.851553,0 days 00:00:15.263185,1.5678879388099796,0.9730095090267478,0.2687211656156959,6,1,COMPLETE
2194,51.21,2025-01-22 00:37:13.442605,2025-01-22 00:37:27.514556,0 days 00:00:14.071951,0.4595683534791614,0.9321180373899773,0.3635133737717715,4,1,COMPLETE
2195,51.519999999999996,2025-01-22 00:37:15.956331,2025-01-22 00:37:30.010601,0 days 00:00:14.054270,0.4887955153876337,1.069033459132047,0.36875258934674743,4,1,COMPLETE
2196,31.1,2025-01-22 00:37:27.605766,2025-01-22 00:37:41.148717,0 days 00:00:13.542951,1.2738528079353073,1.044310215056032,0.032583950715753034,2,1,COMPLETE
2197,52.35999999999999,2025-01-22 00:37:30.132445,2025-01-22 00:37:43.107956,0 days 00:00:12.975511,1.2152424995316353,1.0567802566302877,0.5075208368473578,2,1,COMPLETE
2198,52.55,2025-01-22 00:37:41.272209,2025-01-22 00:38:56.763330,0 days 00:01:15.491121,1.0691382268067096,0.7828605566705681,0.4891788300336703,2,1,COMPLETE
2199,52.370000000000005,2025-01-22 00:37:43.449208,2025-01-22 00:38:18.799615,0 days 00:00:35.350407,0.9550959161922714,0.7190521456229253,0.43338323269300416,6,1,COMPLETE
2200,51.43,2025-01-22 00:38:18.915529,2025-01-22 00:39:05.425055,0 days 00:00:46.509526,0.786718040157405,0.8944044023807499,0.3118765624056606,4,1,COMPLETE
2201,50.24999999999999,2025-01-22 00:38:57.123596,2025-01-22 00:39:12.370372,0 days 00:00:15.246776,0.7834966712480613,0.8614217351431108,0.6121119602021616,5,1,COMPLETE
2202,51.13999999999999,2025-01-22 00:39:05.553034,2025-01-22 00:39:58.174047,0 days 00:00:52.621013,1.334967946442001,1.1684707765150093,0.5840727499073067,90,3,COMPLETE
2203,51.910000000000004,2025-01-22 00:39:12.480608,2025-01-22 00:39:26.258512,0 days 00:00:13.777904,1.473910840070443,1.1919031112672318,0.41029041334731636,4,1,COMPLETE
2204,36.99,2025-01-22 00:39:26.388304,2025-01-22 00:39:39.571247,0 days 00:00:13.182943,1.0829297833160678,1.1462903143589191,1.398293882601848,2,1,COMPLETE
2205,51.300000000000004,2025-01-22 00:39:39.675547,2025-01-22 00:39:54.559442,0 days 00:00:14.883895,1.6816721679499682,1.010022743998331,0.523687693417535,7,1,COMPLETE
2206,46.02,2025-01-22 00:39:54.660850,2025-01-22 00:40:09.160841,0 days 00:00:14.499991,0.2227343801437776,1.2282287574900623,0.32987814138488836,4,1,COMPLETE
2207,38.36,2025-01-22 00:39:58.271687,2025-01-22 00:40:12.591266,0 days 00:00:14.319579,0.09823182155428133,1.2788384210048562,0.36394615021370524,4,1,COMPLETE
2208,49.7,2025-01-22 00:40:09.285649,2025-01-22 00:40:23.185479,0 days 00:00:13.899830,0.918240256994999,0.640644248070213,0.22999788900804777,2,1,COMPLETE
2209,52.33,2025-01-22 00:40:12.697961,2025-01-22 00:40:25.946269,0 days 00:00:13.248308,0.9565775501019596,0.43734831042940936,0.44086946728730503,2,1,COMPLETE
2210,51.949999999999996,2025-01-22 00:40:23.317351,2025-01-22 00:40:38.040508,0 days 00:00:14.723157,1.0929558819870615,0.49345928256102684,0.44620145085486923,6,1,COMPLETE
2211,52.31,2025-01-22 00:40:26.060957,2025-01-22 00:40:41.210296,0 days 00:00:15.149339,1.1770717819216765,0.9740500278106184,0.414117505203054,6,1,COMPLETE
2212,46.58,2025-01-22 00:40:38.137982,2025-01-22 00:40:52.772180,0 days 00:00:14.634198,1.3188163600922218,0.9299419793893562,0.8367929418651183,4,1,COMPLETE
2213,49.1,2025-01-22 00:40:41.325183,2025-01-22 00:40:55.079645,0 days 00:00:13.754462,1.4191221783748522,1.3427636976395116,0.7393273698063381,2,1,COMPLETE
2214,52.01,2025-01-22 00:40:52.903210,2025-01-22 00:41:06.360799,0 days 00:00:13.457589,0.7738882911414171,1.3001552245778343,0.5143262567817483,2,1,COMPLETE
2215,51.800000000000004,2025-01-22 00:40:55.390182,2025-01-22 00:41:08.914868,0 days 00:00:13.524686,0.8106277089585855,1.1248073974358224,0.5320872517486525,2,1,COMPLETE
2216,51.33,2025-01-22 00:41:06.448649,2025-01-22 00:41:20.782607,0 days 00:00:14.333958,0.8776566061468412,1.060881560687391,0.2905792498974528,4,1,COMPLETE
2217,51.39,2025-01-22 00:41:09.035585,2025-01-22 00:41:24.774567,0 days 00:00:15.738982,1.0278036943927429,0.7564820836165533,0.31238716600350824,8,1,COMPLETE
2218,51.2,2025-01-22 00:41:20.882328,2025-01-22 00:41:37.486086,0 days 00:00:16.603758,1.6659694877342721,0.7915208282144062,0.3719145167453338,8,1,COMPLETE
2219,51.800000000000004,2025-01-22 00:41:25.038019,2025-01-22 00:41:39.601286,0 days 00:00:14.563267,1.507350177553326,1.3250822593670113,0.37948665436965423,4,1,COMPLETE
2220,50.529999999999994,2025-01-22 00:41:37.617817,2025-01-22 00:41:52.073806,0 days 00:00:14.455989,1.202402143753015,1.3545681034767967,0.6382724549448141,4,1,COMPLETE
2221,52.17,2025-01-22 00:41:39.917204,2025-01-22 00:41:55.121788,0 days 00:00:15.204584,1.2142788623582363,1.0923191837899648,0.47994750774268824,6,1,COMPLETE
2222,52.300000000000004,2025-01-22 00:41:52.162555,2025-01-22 00:42:07.508537,0 days 00:00:15.345982,0.6953231519633726,1.0654177928313775,0.43772907290918267,6,1,COMPLETE
2223,52.349999999999994,2025-01-22 00:41:55.249012,2025-01-22 00:42:09.115069,0 days 00:00:13.866057,0.6493583496217172,1.3986152499683218,0.42218329742752386,2,1,COMPLETE
2224,52.17,2025-01-22 00:42:07.625523,2025-01-22 00:42:20.533048,0 days 00:00:12.907525,0.9763897070705798,1.361811248169249,0.3309734235156015,2,1,COMPLETE
2225,52.480000000000004,2025-01-22 00:42:09.496477,2025-01-22 00:42:22.898922,0 days 00:00:13.402445,1.0023684343866592,0.8963711862418399,0.3603973854591317,2,1,COMPLETE
2226,51.25999999999999,2025-01-22 00:42:20.656008,2025-01-22 00:42:34.720155,0 days 00:00:14.064147,1.0274974058085784,0.8984798883476096,0.5798176891791625,4,1,COMPLETE
2227,51.480000000000004,2025-01-22 00:42:23.098679,2025-01-22 00:42:37.148183,0 days 00:00:14.049504,1.3529209565036087,0.9150477482877172,0.5748129379047283,4,1,COMPLETE
2228,51.55,2025-01-22 00:42:34.857813,2025-01-22 00:42:49.367019,0 days 00:00:14.509206,1.8327674274828885,1.1848780417149996,0.44397803457853596,4,1,COMPLETE
2229,52.1,2025-01-22 00:42:37.357452,2025-01-22 00:42:51.479835,0 days 00:00:14.122383,1.7640966138501135,1.2301164704275265,0.4853570688028178,2,1,COMPLETE
2230,28.16,2025-01-22 00:42:49.498361,2025-01-22 00:43:03.158403,0 days 00:00:13.660042,0.832487292347608,1.4417311926851804,0.02667190826779984,2,1,COMPLETE
2231,51.99,2025-01-22 00:42:51.819677,2025-01-22 00:43:07.768423,0 days 00:00:15.948746,0.8554334611556211,1.4656338896184609,0.3841672701447624,7,1,COMPLETE
2232,50.480000000000004,2025-01-22 00:43:03.324910,2025-01-22 00:43:18.425099,0 days 00:00:15.100189,1.1553498317440476,0.6457059400814518,0.26387712130393404,6,1,COMPLETE
2233,29.57,2025-01-22 00:43:07.893391,2025-01-22 00:43:23.476045,0 days 00:00:15.582654,1.2983082589533774,1.0763905771100446,2.3138892856346525,5,1,COMPLETE
2234,52.07000000000001,2025-01-22 00:43:18.556940,2025-01-22 00:43:32.913111,0 days 00:00:14.356171,1.4191275383849924,1.074490643136821,0.4998807323016361,4,1,COMPLETE
2235,52.15,2025-01-22 00:43:23.600791,2025-01-22 00:43:37.875270,0 days 00:00:14.274479,1.5284024305974961,1.4462771523634423,0.503161847683399,4,1,COMPLETE
2236,49.61,2025-01-22 00:43:33.031043,2025-01-22 00:43:46.771300,0 days 00:00:13.740257,1.1062272651176819,1.4803115128384245,0.6828077727597395,2,1,COMPLETE
2237,49.980000000000004,2025-01-22 00:43:37.976371,2025-01-22 00:43:51.348359,0 days 00:00:13.371988,1.1403139951116434,1.2049675808925182,0.6740446204987399,2,1,COMPLETE
2238,51.949999999999996,2025-01-22 00:43:46.875836,2025-01-22 00:44:00.408658,0 days 00:00:13.532822,0.9056786035058229,1.2644392979833912,0.31422862847635274,2,1,COMPLETE
2239,51.970000000000006,2025-01-22 00:43:51.440205,2025-01-22 00:44:06.738158,0 days 00:00:15.297953,0.9226808082976703,0.9459062131489837,0.32456367230701705,6,1,COMPLETE
2240,38.43,2025-01-22 00:44:00.661133,2025-01-22 00:44:15.606780,0 days 00:00:14.945647,0.567018350974576,0.7782884413643649,1.0826848165518872,6,1,COMPLETE
2241,51.64,2025-01-22 00:44:06.922497,2025-01-22 00:44:21.729199,0 days 00:00:14.806702,0.5522019421527428,1.5595589764059226,0.3910271977515117,4,1,COMPLETE
2242,52.410000000000004,2025-01-22 00:44:15.743562,2025-01-22 00:44:30.151566,0 days 00:00:14.408004,0.7329867351256838,1.5707028383551738,0.403483734180716,4,1,COMPLETE
2243,52.65,2025-01-22 00:44:21.828199,2025-01-22 00:44:34.960430,0 days 00:00:13.132231,0.7386095349804531,1.20522108970079,0.414064048038581,2,1,COMPLETE
2244,0.5,2025-01-22 00:44:30.270654,2025-01-22 00:44:44.309067,0 days 00:00:14.038413,0.02327074132969665,1.1659925083812306,0.46603403699703033,2,1,COMPLETE
2245,51.88,2025-01-22 00:44:35.063563,2025-01-22 00:45:22.882644,0 days 00:00:47.819081,1.2283057489059224,1.0385438863329306,0.5423981888837659,83,3,COMPLETE
2246,25.130000000000003,2025-01-22 00:44:44.410676,2025-01-22 00:44:59.901584,0 days 00:00:15.490908,1.280000874516233,0.9930142163737748,0.007125668333699644,8,1,COMPLETE
2247,51.27,2025-01-22 00:45:00.015805,2025-01-22 00:45:13.904394,0 days 00:00:13.888589,1.0602918486204878,1.4286659977531617,0.5759967142068539,4,1,COMPLETE
2248,51.72,2025-01-22 00:45:14.029657,2025-01-22 00:45:27.290734,0 days 00:00:13.261077,1.6044748535916162,0.8012935624940373,0.35589841757153695,2,1,COMPLETE
2249,51.81,2025-01-22 00:45:23.003346,2025-01-22 00:45:36.468122,0 days 00:00:13.464776,1.5164106647962061,0.8038087493351096,0.34700382391999823,2,1,COMPLETE
2250,50.06,2025-01-22 00:45:27.389482,2025-01-22 00:45:42.309230,0 days 00:00:14.919748,0.943363509637508,1.3402429394515638,0.24712041801594392,5,1,COMPLETE
2251,50.31,2025-01-22 00:45:36.679089,2025-01-22 00:45:51.654762,0 days 00:00:14.975673,0.9502704945561455,1.3252653580893368,0.25525205275600693,5,1,COMPLETE
2252,52.25,2025-01-22 00:45:42.557078,2025-01-22 00:46:23.486563,0 days 00:00:40.929485,1.1053741869201013,1.5585782948731888,0.46899039417847643,61,3,COMPLETE
2253,52.0,2025-01-22 00:45:51.768819,2025-01-22 00:46:07.192891,0 days 00:00:15.424072,1.1187760035735599,1.555307438281756,0.4604742141921463,7,1,COMPLETE
2254,52.04,2025-01-22 00:46:07.304197,2025-01-22 00:46:22.171313,0 days 00:00:14.867116,1.3605713229607628,0.9685388630694812,0.41092024712803177,4,1,COMPLETE
2255,22.35,2025-01-22 00:46:22.290878,2025-01-22 00:46:35.037395,0 days 00:00:12.746517,1.7871061149935459,0.6319023690886293,0.0015301702627613777,2,1,COMPLETE
2256,51.160000000000004,2025-01-22 00:46:23.640578,2025-01-22 00:46:37.453455,0 days 00:00:13.812877,0.8084293371206992,0.651826629126856,0.2987829726675119,2,1,COMPLETE
2257,51.470000000000006,2025-01-22 00:46:35.162086,2025-01-22 00:46:49.194045,0 days 00:00:14.031959,0.8048215056105772,1.217535093806109,0.3106150206948804,4,1,COMPLETE
2258,46.129999999999995,2025-01-22 00:46:37.650029,2025-01-22 00:46:51.566481,0 days 00:00:13.916452,0.26778231581794065,1.1669897533689966,0.6147044755731993,4,1,COMPLETE
2259,51.23,2025-01-22 00:46:49.296587,2025-01-22 00:47:04.028350,0 days 00:00:14.731763,1.3086594687258415,1.6579971260488342,0.5887245584859969,6,1,COMPLETE
2260,51.839999999999996,2025-01-22 00:46:51.774759,2025-01-22 00:47:06.535829,0 days 00:00:14.761070,1.3572510364795567,1.6650665239110602,0.5177120034957003,6,1,COMPLETE
2261,51.99,2025-01-22 00:47:04.147709,2025-01-22 00:47:20.302365,0 days 00:00:16.154656,1.0167972431403185,0.9426983018712666,0.3793331851723143,8,1,COMPLETE
2262,52.76,2025-01-22 00:47:06.655092,2025-01-22 00:47:20.301927,0 days 00:00:13.646835,1.02866551016379,0.9776412962645604,0.38999658042405866,2,1,COMPLETE
2263,51.690000000000005,2025-01-22 00:47:20.434960,2025-01-22 00:47:35.359716,0 days 00:00:14.924756,0.6719087792816033,1.3849435901446696,0.4879497540738195,4,1,COMPLETE
2264,52.07000000000001,2025-01-22 00:47:20.436287,2025-01-22 00:47:35.053405,0 days 00:00:14.617118,1.5529411508444226,1.3436485091235975,0.46877873970265754,4,1,COMPLETE
2265,51.980000000000004,2025-01-22 00:47:35.185132,2025-01-22 00:47:48.725522,0 days 00:00:13.540390,0.6978798815304628,1.4882029798228618,0.34346260302168213,2,1,COMPLETE
2266,52.410000000000004,2025-01-22 00:47:35.704305,2025-01-22 00:47:49.140286,0 days 00:00:13.435981,1.1883916527619118,1.707770007822199,0.343711789052346,2,1,COMPLETE
2267,48.089999999999996,2025-01-22 00:47:48.832138,2025-01-22 00:48:01.858045,0 days 00:00:13.025907,3.2791706021417966,0.009127834652387336,0.4170717595108703,2,1,COMPLETE
2268,23.200000000000003,2025-01-22 00:47:49.267431,2025-01-22 00:48:03.760435,0 days 00:00:14.493004,0.9038003780499908,1.1060104264117678,0.0010014725727436474,4,1,COMPLETE
2269,47.05,2025-01-22 00:48:02.135993,2025-01-22 00:48:17.050009,0 days 00:00:14.914016,0.8777090757854064,1.0746443498761764,0.7753771241103887,6,1,COMPLETE
2270,47.099999999999994,2025-01-22 00:48:04.137286,2025-01-22 00:48:19.233133,0 days 00:00:15.095847,1.9293332964986551,1.2346383778223715,0.8285349640268759,6,1,COMPLETE
2271,51.5,2025-01-22 00:48:17.180461,2025-01-22 00:48:33.089934,0 days 00:00:15.909473,1.1549713259563703,1.7741271972783157,0.5611613026945695,8,2,COMPLETE
2272,51.82,2025-01-22 00:48:19.474939,2025-01-22 00:48:34.045115,0 days 00:00:14.570176,1.1687157736521032,1.8050800293291567,0.548492878950988,4,1,COMPLETE
2273,52.2,2025-01-22 00:48:33.219896,2025-01-22 00:48:47.236111,0 days 00:00:14.016215,1.488686397980499,1.5273420372599877,0.4272618983323531,4,1,COMPLETE
2274,52.28,2025-01-22 00:48:34.173950,2025-01-22 00:48:47.702219,0 days 00:00:13.528269,1.4459589659259102,0.7949519953230032,0.4291313382521777,2,1,COMPLETE
2275,52.76,2025-01-22 00:48:47.345950,2025-01-22 00:49:01.138809,0 days 00:00:13.792859,0.9697160320241739,0.844022560888622,0.3942418883490143,2,1,COMPLETE
2276,51.05,2025-01-22 00:48:47.822949,2025-01-22 00:49:01.331128,0 days 00:00:13.508179,0.9374660857136344,0.532027222585128,0.3005231609949376,2,1,COMPLETE
2277,25.979999999999997,2025-01-22 00:49:01.270710,2025-01-22 00:49:16.403778,0 days 00:00:15.133068,1.2382120689688756,1.2776026289789428,0.011097268384460518,4,1,COMPLETE
